time,Azimuth,Pitch,Roll
40.630612,83.851,8.873,1.148
40.630960,83.998,8.775,1.217
40.631523,84.138,8.692,1.231
40.632054,83.838,8.858,1.264
40.681269,83.338,8.858,1.264
40.761269,83.338,8.858,1.264
40.809115,83.387,8.851,1.161
40.809450,83.582,8.741,1.149
40.809793,83.524,8.755,1.248
40.810044,83.393,8.850,1.149
40.811052,83.571,8.765,1.064
40.811456,83.451,8.819,1.136
40.811745,83.435,8.809,1.232
40.812094,83.398,8.836,1.206
40.812381,83.477,8.813,1.093
40.878886,84.849,8.813,1.093
40.940733,84.849,8.813,1.093
40.991564,84.865,8.814,1.034
40.992348,84.954,8.740,1.175
40.992716,84.812,8.828,1.118
40.993063,84.860,8.789,1.193
40.993450,84.643,8.894,1.275
40.994377,84.806,8.827,1.149
40.995263,84.922,8.763,1.148
40.995896,84.840,8.813,1.121
40.996508,84.907,8.761,1.203
41.077320,83.445,8.761,1.203
41.119106,83.445,8.761,1.203
41.170624,83.223,8.886,1.217
41.171271,83.403,8.776,1.248
41.171572,83.282,8.857,1.191
41.171834,83.476,8.735,1.248
41.172110,83.440,8.784,1.105
41.172685,83.261,8.878,1.149
41.172968,83.392,8.808,1.121
41.173209,83.405,8.778,1.234
41.173461,83.389,8.790,1.219
41.279081,83.712,8.790,1.219
41.299739,83.712,8.790,1.219
41.348417,83.669,8.820,1.191
41.348648,83.697,8.815,1.136
41.348845,83.831,8.727,1.192
41.350121,83.640,8.831,1.221
41.350449,83.788,8.738,1.264
41.350646,83.688,8.829,1.093
41.350788,83.757,8.784,1.119
41.350938,83.595,8.871,1.148
41.351079,83.604,8.869,1.134
41.480296,83.346,8.869,1.134
41.480579,83.346,8.869,1.134
41.529127,83.511,8.775,1.122
41.529343,83.532,8.758,1.148
41.529457,83.341,8.858,1.203
41.529598,83.529,8.777,1.063
41.529700,83.455,8.786,1.233
41.529814,83.487,8.778,1.177
41.529916,83.621,8.701,1.176
41.530018,83.457,8.810,1.108
41.530134,83.448,8.804,1.162
41.658626,83.448,8.804,1.162
41.679379,83.319,8.804,1.162
41.709494,83.100,8.935,1.135
41.710475,83.207,8.868,1.164
41.710948,83.348,8.790,1.148
41.712788,83.369,8.770,1.190
41.713918,83.225,8.855,1.176
41.715283,83.212,8.883,1.077
41.715700,83.403,8.767,1.106
41.715940,83.377,8.776,1.134
41.716160,83.397,8.747,1.221
41.842130,83.397,8.747,1.221
41.877185,84.092,8.747,1.221
41.887874,83.952,8.838,1.178
41.888216,83.879,8.870,1.235
41.890836,84.058,8.798,1.062
41.891396,83.812,8.923,1.164
41.891695,84.095,8.763,1.134
41.892017,83.987,8.818,1.177
41.892815,83.777,8.944,1.165
41.893201,83.905,8.869,1.162
41.893690,83.972,8.830,1.162
42.018759,83.972,8.830,1.162
42.068248,84.216,8.689,1.148
42.068535,83.854,8.910,1.107
42.071120,84.090,8.773,1.093
42.071366,84.100,8.756,1.151
42.071615,83.886,8.863,1.250
42.071806,83.987,8.821,1.161
42.072280,84.193,8.702,1.149
42.072535,84.042,8.783,1.192
42.072717,84.046,8.789,1.146
42.079321,82.314,8.789,1.146
42.199353,82.314,8.789,1.146
42.251155,82.173,8.869,1.162
42.251613,82.259,8.818,1.162
42.251787,82.158,8.862,1.232
42.252051,82.193,8.848,1.205
42.252481,82.268,8.825,1.105
42.252663,82.400,8.735,1.162
42.252827,82.326,8.788,1.120
42.252990,82.384,8.741,1.178
42.253161,82.303,8.792,1.163
42.278646,83.484,8.792,1.163
42.378583,83.484,8.792,1.163
42.428577,83.553,8.743,1.206
42.431327,83.452,8.796,1.234
42.431653,83.461,8.800,1.190
42.431916,83.527,8.756,1.218
42.432191,83.464,8.799,1.188
42.432411,83.409,8.821,1.236
42.432677,83.613,8.715,1.176
42.432911,83.507,8.771,1.202
42.433130,83.458,8.816,1.120
42.478763,83.666,8.816,1.120
42.561084,83.666,8.816,1.120
42.609542,83.653,8.809,1.190
42.610191,83.743,8.777,1.092
42.611261,83.614,8.840,1.149
42.612104,83.605,8.846,1.148
42.612520,83.585,8.868,1.093
42.612950,83.644,8.820,1.163
42.613216,83.510,8.898,1.164
42.613557,83.447,8.949,1.092
42.613918,83.919,8.669,1.119
42.679283,83.381,8.669,1.119
42.741186,83.381,8.669,1.119
42.792741,82.970,8.886,1.207
42.793142,83.161,8.772,1.233
42.793426,83.007,8.856,1.249
42.793729,83.147,8.783,1.220
42.794021,83.238,8.742,1.162
42.794468,82.964,8.884,1.235
42.794779,83.090,8.835,1.122
42.795403,83.093,8.825,1.162
42.795758,83.212,8.749,1.205
42.879114,83.805,8.749,1.205
42.919335,83.805,8.749,1.205
42.968150,83.643,8.834,1.248
42.969385,83.762,8.776,1.191
42.969661,83.769,8.770,1.204
42.969961,83.838,8.738,1.161
42.970198,83.674,8.838,1.135
42.970861,83.763,8.778,1.177
42.971175,83.771,8.774,1.176
42.971824,83.667,8.834,1.177
42.972226,83.763,8.782,1.161
43.080359,84.346,8.782,1.161
43.098629,84.346,8.782,1.161
43.149140,84.269,8.816,1.219
43.149656,84.232,8.853,1.133
43.149940,84.284,8.822,1.135
43.150845,84.444,8.735,1.106
43.151620,84.287,8.829,1.093
43.164820,84.269,8.846,1.060
43.165790,84.239,8.843,1.162
43.166662,84.353,8.790,1.092
43.167166,84.323,8.800,1.134
43.280086,82.685,8.800,1.134
43.280489,82.685,8.800,1.134
43.328498,82.816,8.729,1.109
43.328955,82.724,8.795,1.050
43.329585,82.638,8.836,1.092
43.329980,82.736,8.760,1.176
43.330994,82.661,8.792,1.234
43.331372,82.754,8.753,1.163
43.331719,82.755,8.765,1.106
43.332342,82.588,8.850,1.163
43.332714,82.497,8.890,1.222
43.460000,82.497,8.890,1.222
43.480333,83.051,8.890,1.222
43.510492,83.266,8.771,1.192
43.510967,83.154,8.842,1.164
43.511364,83.123,8.861,1.165
43.511701,83.013,8.919,1.191
43.512424,83.066,8.900,1.136
43.512719,83.257,8.800,1.077
43.513136,83.342,8.729,1.178
43.513403,83.380,8.705,1.191
43.513610,83.283,8.767,1.163
43.637867,83.283,8.767,1.163
43.679718,83.456,8.767,1.163
43.689479,83.413,8.800,1.123
43.689809,83.553,8.717,1.134
43.690072,83.309,8.852,1.163
43.690620,83.358,8.830,1.134
43.691515,83.408,8.789,1.193
43.691972,83.359,8.835,1.104
43.692256,83.207,8.917,1.134
43.692510,83.230,8.898,1.164
43.692781,83.266,8.869,1.204
43.817973,83.266,8.869,1.204
43.869901,83.370,8.816,1.166
43.871332,83.474,8.745,1.221
43.871656,83.365,8.831,1.107
43.871836,83.419,8.783,1.192
43.872002,83.355,8.837,1.105
43.872179,83.380,8.822,1.106
43.872342,83.422,8.796,1.119
43.872514,83.442,8.767,1.206
43.872673,83.255,8.898,1.093
43.880860,82.073,8.898,1.093
44.000091,82.073,8.898,1.093
44.048633,82.283,8.762,1.177
44.048942,82.095,8.861,1.207
44.049079,82.219,8.804,1.148
44.049420,82.312,8.774,1.050
44.049719,82.346,8.724,1.189
44.050071,82.199,8.816,1.148
44.050204,82.196,8.820,1.134
44.050512,82.203,8.789,1.260
44.050664,82.176,8.837,1.108
44.077797,83.788,8.837,1.108
44.183605,83.788,8.837,1.108
44.228393,83.834,8.814,1.091
44.228737,83.938,8.756,1.077
44.229075,83.813,8.807,1.189
44.229682,83.723,8.864,1.163
44.230057,83.843,8.809,1.092
44.230597,83.815,8.808,1.177
44.231113,83.708,8.875,1.149
44.231436,83.884,8.776,1.134
44.231699,83.781,8.825,1.190
44.277819,83.136,8.825,1.190
44.361324,83.136,8.825,1.190
44.407475,83.138,8.826,1.178
44.407935,83.279,8.745,1.174
44.408273,83.166,8.814,1.162
44.408553,83.115,8.840,1.178
44.408825,83.111,8.846,1.162
44.409129,83.254,8.754,1.204
44.409406,83.176,8.805,1.175
44.409706,83.257,8.748,1.219
44.412843,83.120,8.848,1.124
44.478024,82.603,8.848,1.124
44.538215,82.603,8.848,1.124
44.588132,82.539,8.871,1.191
44.589206,82.521,8.884,1.178
44.589615,82.710,8.772,1.190
44.590689,82.729,8.776,1.120
44.591076,82.804,8.724,1.161
44.592152,82.587,8.825,1.275
44.593418,82.641,8.828,1.119
44.594858,82.658,8.808,1.163
44.595408,82.722,8.774,1.148
44.678589,84.677,8.774,1.148
44.719453,84.677,8.774,1.148
44.768750,84.645,8.793,1.147
44.769225,84.712,8.762,1.104
44.769623,84.595,8.822,1.149
44.770225,84.605,8.801,1.235
44.771075,84.489,8.871,1.219
44.771680,84.531,8.854,1.178
44.771984,84.688,8.755,1.220
44.772492,84.664,8.774,1.191
44.772975,84.629,8.794,1.191
44.877358,82.339,8.794,1.191
44.898905,82.339,8.794,1.191
44.949332,82.173,8.891,1.191
44.949667,82.373,8.771,1.206
44.950135,82.284,8.846,1.106
44.950974,82.628,8.628,1.177
44.951214,82.382,8.788,1.106
44.951581,82.429,8.745,1.174
44.951842,82.560,8.674,1.149
44.951987,82.387,8.760,1.219
44.952216,82.254,8.851,1.161
45.078795,83.620,8.851,1.161
45.079270,83.620,8.851,1.161
45.128545,83.626,8.825,1.275
45.129023,83.633,8.832,1.219
45.129322,83.721,8.790,1.177
45.129606,83.714,8.797,1.163
45.129916,83.735,8.804,1.063
45.130192,83.673,8.809,1.218
45.130803,83.459,8.931,1.219
45.131096,83.634,8.845,1.150
45.131412,83.672,8.818,1.177
45.258384,83.672,8.818,1.177
45.283062,83.704,8.818,1.177
45.309293,83.793,8.762,1.191
45.309599,83.784,8.790,1.077
45.309986,83.820,8.747,1.189
45.310224,83.638,8.851,1.204
45.310747,83.632,8.871,1.120
45.311036,83.713,8.793,1.274
45.311604,83.844,8.722,1.246
45.311967,83.582,8.886,1.193
45.312219,83.656,8.831,1.248
45.439417,83.656,8.831,1.248
45.476759,81.654,8.831,1.248
45.488110,81.770,8.778,1.191
45.488923,81.763,8.792,1.149
45.489270,81.645,8.837,1.246
45.489843,81.864,8.725,1.191
45.490517,81.587,8.883,1.190
45.491121,81.734,8.789,1.235
45.491659,81.697,8.830,1.148
45.492052,81.608,8.864,1.220
45.492440,81.675,8.829,1.205
45.618922,81.675,8.829,1.205
45.668987,81.699,8.816,1.205
45.669768,81.448,8.958,1.205
45.670483,81.712,8.808,1.206
45.671059,81.628,8.859,1.191
45.671490,81.540,8.913,1.176
45.672127,81.604,8.872,1.193
45.672406,81.767,8.784,1.176
45.672694,81.767,8.774,1.219
45.673195,81.710,8.816,1.176
45.678040,81.862,8.816,1.176
45.801238,81.862,8.816,1.176
45.851030,81.771,8.862,1.204
45.851740,81.796,8.870,1.107
45.852149,81.907,8.792,1.163
45.852497,81.922,8.797,1.107
45.852915,81.757,8.870,1.206
45.853085,81.986,8.756,1.119
45.853265,81.811,8.839,1.204
45.853409,81.953,8.756,1.204
45.853571,81.821,8.836,1.191
45.876694,83.590,8.836,1.191
45.977676,83.590,8.836,1.191
46.027293,83.669,8.793,1.175
46.027648,83.723,8.751,1.234
46.027902,83.471,8.893,1.248
46.028350,83.635,8.830,1.091
46.028736,83.586,8.849,1.136
46.028918,83.720,8.761,1.189
46.029074,83.636,8.790,1.290
46.029245,83.516,8.873,1.219
46.029569,83.648,8.811,1.149
46.076928,83.002,8.811,1.149
46.158227,83.002,8.811,1.149
46.208457,82.875,8.883,1.162
46.208947,82.874,8.859,1.276
46.209316,82.996,8.802,1.205
46.209577,83.117,8.733,1.194
46.209796,83.015,8.800,1.162
46.211852,83.052,8.772,1.190
46.212096,83.065,8.770,1.162
46.212334,82.987,8.801,1.235
46.212540,83.015,8.808,1.121
46.277740,83.643,8.808,1.121
46.338717,83.643,8.808,1.121
46.389639,83.488,8.903,1.092
46.390057,83.544,8.842,1.235
46.390506,83.787,8.739,1.050
46.390917,83.544,8.856,1.164
46.392503,83.882,8.666,1.148
46.392897,83.666,8.796,1.119
46.393133,83.600,8.810,1.234
46.393393,83.591,8.812,1.249
46.393613,83.779,8.727,1.135
46.479500,83.178,8.727,1.135
46.520138,83.178,8.727,1.135
46.569567,83.104,8.758,1.190
46.570074,82.950,8.853,1.162
46.570515,83.182,8.717,1.176
46.570877,83.081,8.786,1.119
46.571145,83.070,8.784,1.162
46.571385,83.070,8.781,1.177
46.571689,83.162,8.742,1.105
46.572028,83.160,8.738,1.133
46.572307,82.965,8.829,1.233
46.676930,83.095,8.829,1.233
46.701616,83.095,8.829,1.233
46.747768,82.997,8.905,1.135
46.748248,83.127,8.831,1.136
46.748586,83.121,8.829,1.164
46.748806,83.009,8.886,1.193
46.749081,83.264,8.742,1.190
46.749295,83.092,8.846,1.162
46.749485,83.178,8.797,1.163
46.749695,83.138,8.825,1.133
46.750183,83.316,8.724,1.133
46.879069,83.767,8.724,1.133
46.879550,83.767,8.724,1.133
46.927954,83.668,8.793,1.078
46.928265,83.679,8.756,1.232
46.928475,83.633,8.799,1.149
46.928714,83.484,8.882,1.164
46.928897,83.785,8.714,1.135
46.929105,83.711,8.745,1.192
46.929243,83.728,8.727,1.234
46.929383,83.693,8.750,1.221
46.929535,83.665,8.797,1.064
47.060213,83.665,8.797,1.064
47.078801,83.039,8.797,1.064
47.109706,82.959,8.813,1.204
47.110082,82.965,8.813,1.190
47.110413,82.836,8.884,1.206
47.110664,83.074,8.739,1.248
47.110862,82.930,8.845,1.136
47.111993,82.697,8.979,1.135
47.112276,82.975,8.810,1.178
47.112444,83.015,8.782,1.204
47.112609,83.189,8.679,1.219
47.240637,83.189,8.679,1.219
47.277683,84.927,8.679,1.219
47.289827,84.686,8.834,1.149
47.290431,84.889,8.709,1.177
47.291183,84.760,8.796,1.119
47.291614,84.915,8.689,1.204
47.291808,84.601,8.886,1.136
47.292013,84.684,8.825,1.204
47.292158,84.689,8.827,1.176
47.292505,84.747,8.793,1.175
47.292652,84.837,8.740,1.175
47.421591,84.837,8.740,1.175
47.466763,84.641,8.850,1.206
47.467068,84.723,8.819,1.108
47.467627,84.748,8.792,1.177
47.468070,84.722,8.792,1.262
47.469893,84.661,8.836,1.220
47.470206,84.826,8.749,1.162
47.470512,84.759,8.788,1.162
47.470932,84.728,8.804,1.177
47.471249,84.704,8.816,1.191
47.478041,82.795,8.816,1.191
47.597470,82.795,8.816,1.191
47.648183,82.825,8.814,1.119
47.648497,82.860,8.791,1.132
47.648717,82.720,8.853,1.218
47.648957,82.725,8.849,1.222
47.649162,82.836,8.795,1.175
47.649383,82.867,8.781,1.163
47.649588,82.982,8.709,1.191
47.649816,82.809,8.802,1.219
47.650015,82.730,8.853,1.190
47.678940,84.566,8.853,1.190
47.778614,84.566,8.853,1.190
47.826860,84.566,8.842,1.249
47.827221,84.615,8.830,1.162
47.827334,84.534,8.871,1.191
47.827516,84.695,8.778,1.191
47.827616,84.699,8.778,1.177
47.827712,84.704,8.794,1.076
47.827899,84.816,8.721,1.120
47.827999,84.465,8.906,1.218
47.828102,84.561,8.856,1.188
47.876069,83.231,8.856,1.188
47.957823,83.231,8.856,1.188
48.007652,83.262,8.828,1.235
48.007849,83.219,8.870,1.150
48.008038,83.259,8.848,1.149
48.008145,83.294,8.825,1.162
48.008313,83.335,8.787,1.235
48.008415,83.328,8.808,1.149
48.008515,83.311,8.804,1.219
48.008623,83.156,8.901,1.177
48.008725,83.456,8.738,1.133
48.078398,84.147,8.738,1.133
48.139847,84.147,8.738,1.133
48.188012,83.971,8.834,1.149
48.188479,83.950,8.840,1.178
48.189175,84.000,8.815,1.164
48.189611,83.866,8.899,1.120
48.189921,84.058,8.772,1.219
48.190376,83.927,8.878,1.050
48.190717,84.043,8.788,1.176
48.191026,84.040,8.787,1.192
48.191771,83.940,8.846,1.175
48.275977,83.324,8.846,1.175
48.317704,83.324,8.846,1.175
48.368682,83.513,8.751,1.120
48.369123,83.462,8.771,1.164
48.370698,83.590,8.711,1.104
48.371201,83.312,8.844,1.217
48.372846,83.707,8.630,1.178
48.373586,83.246,8.884,1.206
48.374024,83.460,8.772,1.162
48.374447,83.318,8.866,1.092
48.374701,83.516,8.763,1.049
48.478115,83.619,8.763,1.049
48.498767,83.619,8.763,1.049
48.548109,83.570,8.771,1.149
48.548524,83.378,8.894,1.092
48.549033,83.463,8.839,1.119
48.549330,83.446,8.828,1.221
48.549589,83.537,8.776,1.219
48.550205,83.490,8.803,1.221
48.550705,83.628,8.735,1.162
48.551000,83.513,8.810,1.122
48.551501,83.460,8.847,1.090
48.678230,84.218,8.847,1.090
48.679675,84.218,8.847,1.090
48.727746,84.405,8.726,1.119
48.728151,84.228,8.829,1.150
48.728375,84.211,8.848,1.106
48.728613,84.205,8.826,1.235
48.729160,84.316,8.770,1.176
48.729733,84.333,8.761,1.164
48.730138,84.163,8.866,1.163
48.730690,84.217,8.827,1.190
48.731068,84.361,8.739,1.191
48.861195,84.361,8.739,1.191
48.877179,83.745,8.739,1.191
48.909047,83.752,8.746,1.136
48.909456,83.569,8.837,1.204
48.909763,83.698,8.763,1.203
48.909976,83.785,8.735,1.092
48.910202,83.480,8.895,1.165
48.910869,83.611,8.821,1.161
48.911187,83.541,8.867,1.133
48.911406,83.670,8.782,1.190
48.911604,83.701,8.786,1.077
49.037776,83.701,8.786,1.077
49.076847,84.192,8.786,1.077
49.086763,84.228,8.736,1.235
49.087003,83.894,8.939,1.178
49.087211,84.028,8.854,1.220
49.087392,84.079,8.827,1.204
49.087574,84.242,8.747,1.134
49.087790,84.245,8.755,1.078
49.087978,84.078,8.823,1.232
49.088185,84.182,8.781,1.135
49.088365,84.084,8.844,1.106
49.219776,84.084,8.844,1.106
49.266694,84.220,8.749,1.191
49.267636,84.113,8.819,1.147
49.267980,84.000,8.875,1.191
49.268244,84.192,8.774,1.138
49.268516,84.192,8.770,1.162
49.268758,84.245,8.744,1.134
49.268993,84.061,8.843,1.176
49.269249,84.144,8.798,1.162
49.269488,84.111,8.806,1.219
49.278736,82.880,8.806,1.219
49.399601,82.880,8.806,1.219
49.448037,82.936,8.803,1.079
49.448381,82.864,8.816,1.219
49.448587,82.932,8.809,1.064
49.448822,82.901,8.806,1.163
49.448972,82.959,8.769,1.178
49.449132,82.807,8.852,1.206
49.449272,82.746,8.894,1.176
49.449411,82.911,8.798,1.176
49.449564,82.739,8.908,1.135
49.476925,84.210,8.908,1.135
49.578542,84.210,8.908,1.135
49.629044,84.311,8.839,1.190
49.630716,84.331,8.827,1.190
49.631471,84.256,8.855,1.275
49.631754,84.271,8.856,1.221
49.631929,84.432,8.769,1.192
49.632118,84.299,8.827,1.289
49.632516,84.502,8.728,1.190
49.632847,84.240,8.885,1.162
49.633016,84.361,8.820,1.134
49.678819,84.461,8.820,1.134
49.758063,84.461,8.820,1.134
49.808349,84.524,8.786,1.119
49.811109,84.430,8.840,1.121
49.811558,84.389,8.863,1.133
49.811898,84.519,8.782,1.161
49.812177,84.470,8.820,1.106
49.812447,84.470,8.802,1.205
49.812741,84.587,8.744,1.148
49.813266,84.598,8.727,1.206
49.813678,84.377,8.877,1.094
49.879031,84.249,8.877,1.094
49.944633,84.249,8.877,1.094
49.986778,84.379,8.790,1.162
49.987463,84.367,8.797,1.163
49.988039,84.259,8.863,1.136
49.988319,84.327,8.802,1.261
49.988595,84.269,8.850,1.177
49.988831,84.315,8.805,1.278
49.989069,84.320,8.839,1.077
49.989407,84.315,8.813,1.233
49.989676,84.379,8.792,1.149
50.075936,83.815,8.792,1.149
50.117938,83.815,8.792,1.149
50.166620,83.727,8.843,1.148
50.166961,83.631,8.879,1.248
50.167166,83.774,8.828,1.091
50.167392,83.777,8.806,1.191
50.167570,83.897,8.758,1.077
50.167791,83.898,8.730,1.219
50.168016,83.799,8.788,1.219
50.168220,83.775,8.802,1.219
50.168451,83.685,8.868,1.149
50.279319,82.395,8.868,1.149
50.297423,82.395,8.868,1.149
50.346578,82.476,8.797,1.261
50.346952,82.339,8.891,1.191
50.347552,82.282,8.940,1.120
50.347807,82.455,8.843,1.107
50.348105,82.477,8.809,1.204
50.348254,82.428,8.825,1.261
50.348652,82.303,8.887,1.304
50.348938,82.446,8.836,1.163
50.349125,82.497,8.816,1.120
50.480223,84.577,8.816,1.120
50.480561,84.577,8.816,1.120
50.528666,84.596,8.803,1.132
50.529641,84.586,8.790,1.233
50.530609,84.597,8.807,1.104
50.531286,84.681,8.758,1.105
50.531608,84.547,8.833,1.122
50.531924,84.387,8.912,1.191
50.532537,84.353,8.943,1.134
50.532859,84.626,8.790,1.106
50.533110,84.658,8.759,1.174
50.657339,84.658,8.759,1.174
50.676043,82.818,8.759,1.174
50.707555,82.823,8.768,1.119
50.708086,82.867,8.725,1.202
50.708715,82.740,8.806,1.163
50.709111,82.675,8.823,1.260
50.709349,82.926,8.714,1.092
50.709578,82.797,8.753,1.262
50.709796,82.710,8.815,1.206
50.710001,82.681,8.822,1.248
50.710357,82.621,8.878,1.147
50.839515,82.621,8.878,1.147
50.877012,82.718,8.878,1.147
50.887603,82.636,8.914,1.207
50.888336,82.828,8.816,1.134
50.888840,82.711,8.873,1.191
50.889381,82.893,8.781,1.121
50.889693,82.806,8.810,1.220
50.889924,82.689,8.888,1.179
50.890167,82.764,8.851,1.147
50.890685,82.790,8.833,1.161
50.891399,82.945,8.768,1.034
51.018484,82.945,8.768,1.034
51.067722,82.813,8.821,1.151
51.068127,82.926,8.758,1.134
51.068655,82.821,8.811,1.176
51.068954,82.949,8.721,1.248
51.069171,82.888,8.766,1.204
51.069376,82.953,8.730,1.190
51.069605,82.861,8.775,1.235
51.069874,82.900,8.746,1.261
51.070109,82.808,8.821,1.165
51.080736,83.661,8.821,1.165
51.212364,83.661,8.821,1.165
51.248494,83.529,8.885,1.223
51.248989,83.680,8.800,1.219
51.249407,83.749,8.774,1.148
51.249740,83.551,8.898,1.093
51.250411,83.864,8.700,1.192
51.250862,83.709,8.772,1.275
51.251224,83.741,8.775,1.164
51.251663,83.533,8.889,1.191
51.251980,83.657,8.827,1.149
51.276438,83.790,8.827,1.149
51.380544,83.790,8.827,1.149
51.426687,83.778,8.789,1.375
51.427120,83.908,8.760,1.148
51.429391,83.747,8.851,1.147
51.429762,83.735,8.849,1.193
51.430047,83.969,8.732,1.118
51.430487,83.965,8.728,1.147
51.430774,83.773,8.820,1.234
51.431062,83.720,8.869,1.134
51.431372,83.709,8.861,1.207
51.476702,82.938,8.861,1.207
51.560554,82.938,8.861,1.207
51.608307,82.972,8.839,1.218
51.608592,83.112,8.758,1.219
51.608762,82.926,8.859,1.248
51.608923,82.985,8.831,1.221
51.609105,82.945,8.866,1.163
51.609438,83.027,8.792,1.290
51.609747,82.869,8.889,1.262
51.609933,82.999,8.829,1.192
51.610131,83.207,8.709,1.191
51.677365,84.070,8.709,1.191
51.736967,84.070,8.709,1.191
51.786095,83.874,8.825,1.176
51.787060,83.879,8.811,1.232
51.787562,83.846,8.825,1.261
51.787775,83.729,8.903,1.205
51.788002,84.001,8.763,1.120
51.788188,83.978,8.762,1.191
51.788574,83.998,8.747,1.207
51.788908,83.937,8.780,1.220
51.789094,83.858,8.828,1.206
51.876192,82.499,8.828,1.206
51.917899,82.499,8.828,1.206
51.967959,82.673,8.737,1.163
51.968392,82.650,8.754,1.147
51.968602,82.510,8.841,1.119
51.968821,82.625,8.753,1.220
51.969421,82.315,8.951,1.135
51.971354,82.520,8.820,1.191
51.971657,82.472,8.848,1.191
51.972743,82.407,8.888,1.179
51.973330,82.511,8.844,1.106
52.076602,85.259,8.844,1.106
52.100495,85.259,8.844,1.106
52.149025,85.142,8.892,1.218
52.149879,85.235,8.838,1.220
52.150685,85.158,8.886,1.203
52.151177,85.112,8.920,1.161
52.151874,85.432,8.733,1.162
52.152501,85.195,8.869,1.176
52.153077,85.214,8.853,1.204
52.153396,85.368,8.766,1.189
52.153899,85.310,8.796,1.206
52.278058,83.149,8.796,1.206
52.278610,83.149,8.796,1.206
52.326199,83.204,8.774,1.162
52.327180,83.097,8.833,1.175
52.327534,83.254,8.754,1.119
52.327761,83.192,8.770,1.218
52.327976,83.108,8.821,1.204
52.328224,83.167,8.773,1.273
52.328434,83.243,8.752,1.161
52.328680,83.073,8.843,1.191
52.328892,83.074,8.857,1.120
52.458375,83.074,8.857,1.120
52.477419,84.290,8.857,1.120
52.507272,84.238,8.868,1.220
52.507561,84.361,8.815,1.132
52.507707,84.333,8.820,1.191
52.507859,84.406,8.794,1.108
52.508000,84.312,8.835,1.175
52.508139,84.248,8.876,1.147
52.508292,84.386,8.808,1.094
52.508428,84.280,8.852,1.178
52.508577,84.272,8.844,1.245
52.640282,84.272,8.844,1.245
52.676548,83.574,8.844,1.245
52.687099,83.582,8.834,1.276
52.687416,83.443,8.928,1.207
52.687694,83.603,8.830,1.231
52.687912,83.503,8.885,1.247
52.688154,83.722,8.769,1.192
52.688372,83.669,8.797,1.204
52.688584,83.647,8.802,1.247
52.688816,83.549,8.878,1.147
52.689021,83.781,8.735,1.191
52.816836,83.781,8.735,1.191
52.869254,83.654,8.820,1.134
52.869758,83.623,8.815,1.247
52.872186,83.457,8.921,1.202
52.872858,83.744,8.754,1.204
52.873614,83.195,9.046,1.332
52.873977,83.786,8.729,1.206
52.874226,83.692,8.792,1.163
52.875946,83.609,8.840,1.164
52.876285,83.771,8.750,1.147
52.876723,83.261,8.750,1.147
52.997210,83.261,8.750,1.147
53.047133,83.349,8.693,1.177
53.047491,83.152,8.794,1.234
53.048738,83.255,8.741,1.206
53.049387,83.210,8.775,1.164
53.049687,83.172,8.798,1.162
53.049955,83.046,8.864,1.191
53.050197,83.364,8.699,1.105
53.050612,83.139,8.814,1.176
53.050907,83.047,8.857,1.219
53.075335,83.756,8.857,1.219
53.177685,83.756,8.857,1.219
53.226682,83.751,8.873,1.148
53.227014,83.784,8.836,1.248
53.227208,83.936,8.775,1.122
53.227540,83.861,8.801,1.206
53.227813,84.032,8.720,1.132
53.228034,83.926,8.762,1.219
53.228270,83.799,8.838,1.192
53.228478,83.990,8.735,1.177
53.228680,84.002,8.717,1.235
53.276131,82.975,8.717,1.235
53.364515,82.975,8.717,1.235
53.405664,82.810,8.833,1.147
53.405924,82.735,8.873,1.162
53.406167,82.710,8.894,1.135
53.406709,82.755,8.849,1.222
53.406884,82.930,8.744,1.233
53.407073,83.099,8.672,1.107
53.407214,82.669,8.896,1.233
53.407510,82.853,8.801,1.178
53.407677,82.764,8.828,1.292
53.476346,83.425,8.828,1.292
53.538666,83.425,8.828,1.292
53.586460,83.577,8.779,1.103
53.587270,83.495,8.825,1.105
53.587462,83.551,8.778,1.177
53.587657,83.333,8.896,1.220
53.587780,83.436,8.834,1.234
53.587893,83.424,8.840,1.235
53.588079,83.521,8.796,1.174
53.588194,83.671,8.707,1.191
53.588344,83.280,8.938,1.162
53.675664,82.729,8.938,1.162
53.720162,82.729,8.938,1.162
53.765797,83.044,8.756,1.162
53.766646,82.727,8.942,1.148
53.767013,82.958,8.791,1.232
53.767183,83.107,8.725,1.135
53.767376,83.017,8.784,1.105
53.767521,82.860,8.859,1.177
53.767662,82.939,8.810,1.192
53.767827,82.861,8.862,1.163
53.767966,82.917,8.826,1.178
53.877760,82.473,8.826,1.178
53.896967,82.473,8.826,1.178
53.946042,82.424,8.837,1.260
53.946428,82.435,8.836,1.234
53.946779,82.462,8.826,1.206
53.946978,82.489,8.820,1.163
53.947126,82.459,8.860,1.063
53.947278,82.481,8.825,1.162
53.947418,82.620,8.729,1.231
53.947682,82.363,8.903,1.120
53.947826,82.520,8.812,1.119
54.077259,83.285,8.812,1.119
54.077638,83.285,8.812,1.119
54.127796,83.185,8.866,1.135
54.128349,83.302,8.796,1.147
54.128611,83.162,8.871,1.176
54.128882,83.257,8.831,1.104
54.129121,83.197,8.851,1.175
54.129357,83.224,8.818,1.262
54.129614,83.479,8.688,1.174
54.129851,83.235,8.805,1.292
54.130115,83.070,8.912,1.233
